order_id,customer_id,email,first_name,created_at,financial_status,fulfillment_status,currency,subtotal_price,total_discounts,total_shipping_price,total_price,product_title,product_category,billing_city,billing_country,billing_country_code,source_name,source_medium,tags
#3138,CUST00950,customer950@example.com,Customer950,2024-10-22 14:54:31,paid,fulfilled,USD,44.92,6.74,4.99,43.17,Linen Throw Pillow,Home & Living,Lagos,Nigeria,NG,direct,none,
#4446,CUST01539,customer1539@example.com,Customer1539,2024-10-22 16:21:37,paid,fulfilled,USD,28.07,0.0,0.0,28.07,Hair Growth Oil 100ml,Beauty & Skincare,Mombasa,Kenya,KE,google,cpc,
#1087,CUST00042,customer42@example.com,Customer42,2024-10-22 18:25:23,paid,fulfilled,USD,107.07,0.0,0.0,107.07,Wireless Earbuds,Electronics,Nairobi,Kenya,KE,facebook,cpc,
#3438,CUST01084,customer1084@example.com,Customer1084,2024-10-22 21:40:39,paid,unfulfilled,USD,83.41,0.0,0.0,83.41,Leather Belt,Clothing & Apparel,Nairobi,Kenya,KE,instagram,social,
#2942,CUST00860,customer860@example.com,Customer860,2024-10-22 22:08:30,paid,fulfilled,USD,26.46,3.97,9.99,32.48,Scented Soy Candle,Home & Living,Accra,Ghana,GH,organic,organic,
#3754,CUST01233,customer1233@example.com,Customer1233,2024-10-22 22:37:47,paid,fulfilled,USD,63.18,0.0,6.99,70.17,Hair Growth Oil 100ml,Beauty & Skincare,Lagos,Nigeria,NG,instagram,social,
#5841,CUST02157,customer2157@example.com,Customer2157,2024-10-23 00:00:00,paid,fulfilled,USD,42.07,6.31,0.0,35.76,Oversized Cotton Tee,Clothing & Apparel,Lagos,Nigeria,NG,google,cpc,
#2007,CUST00448,customer448@example.com,Customer448,2024-10-23 00:00:00,paid,fulfilled,USD,70.51,0.0,0.0,70.51,Water Bottle 1L,Sports & Fitness,New York,United States,US,direct,none,
#4141,CUST01402,customer1402@example.com,Customer1402,2024-10-23 00:00:00,paid,fulfilled,USD,70.36,10.55,4.99,64.8,Phone Stand Adjustable,Electronics,London,United Kingdom,GB,organic,organic,
#2525,CUST00670,customer670@example.com,Customer670,2024-10-23 00:00:00,paid,fulfilled,USD,55.88,0.0,4.99,60.87,Yoga Mat Pro,Sports & Fitness,Dar es Salaam,Tanzania,TZ,organic,organic,
#3727,CUST01221,customer1221@example.com,Customer1221,2024-10-23 08:04:35,paid,fulfilled,USD,49.9,0.0,0.0,49.9,Leather Belt,Clothing & Apparel,Nairobi,Kenya,KE,email,email,
#2005,CUST00447,customer447@example.com,Customer447,2024-10-23 10:10:40,paid,fulfilled,USD,62.87,0.0,0.0,62.87,Linen Wide-Leg Trousers,Clothing & Apparel,Nairobi,Kenya,KE,facebook,cpc,
#5020,CUST01796,customer1796@example.com,Customer1796,2024-10-23 11:58:45,paid,fulfilled,USD,69.54,10.43,0.0,59.11,Ceramic Pour-Over Set,Home & Living,Nairobi,Kenya,KE,organic,organic,
#4692,CUST01648,customer1648@example.com,Customer1648,2024-10-23 12:39:29,paid,fulfilled,USD,42.0,0.0,0.0,42.0,Resistance Band Set,Sports & Fitness,Dubai,United Arab Emirates,AE,google,cpc,
#6607,CUST02505,customer2505@example.com,Customer2505,2024-10-23 13:51:50,paid,fulfilled,USD,75.33,11.3,0.0,64.03,Wireless Earbuds,Electronics,Nairobi,Kenya,KE,organic,organic,
#5665,CUST02079,customer2079@example.com,Customer2079,2024-10-23 13:59:06,paid,fulfilled,USD,28.56,0.0,9.99,38.55,Lip Balm Set,Beauty & Skincare,Dar es Salaam,Tanzania,TZ,instagram,social,
#4992,CUST01781,customer1781@example.com,Customer1781,2024-10-23 15:21:05,paid,fulfilled,USD,29.84,0.0,0.0,29.84,Leather Belt,Clothing & Apparel,Nairobi,Kenya,KE,tiktok,social,
#6919,CUST02632,customer2632@example.com,Customer2632,2024-10-23 15:21:11,paid,fulfilled,USD,19.1,0.0,4.99,24.09,USB-C Cable 3-Pack,Electronics,Kampala,Uganda,UG,google,cpc,
#3483,CUST01104,customer1104@example.com,Customer1104,2024-10-23 16:05:53,paid,fulfilled,USD,63.98,0.0,0.0,63.98,Resistance Band Set,Sports & Fitness,Dubai,United Arab Emirates,AE,google,cpc,
#2827,CUST00804,customer804@example.com,Customer804,2024-10-23 16:49:00,paid,fulfilled,USD,41.89,0.0,4.99,46.88,Bamboo Cutting Board,Home & Living,Dubai,United Arab Emirates,AE,instagram,social,
#3495,CUST01110,customer1110@example.com,Customer1110,2024-10-23 17:14:22,paid,unfulfilled,USD,61.17,9.18,6.99,58.98,Yoga Mat Pro,Sports & Fitness,Johannesburg,South Africa,ZA,google,cpc,
#2872,CUST00825,customer825@example.com,Customer825,2024-10-23 18:04:31,paid,fulfilled,USD,26.47,0.0,0.0,26.47,USB-C Cable 3-Pack,Electronics,London,United Kingdom,GB,facebook,cpc,
#3412,CUST01073,customer1073@example.com,Customer1073,2024-10-23 20:16:11,paid,fulfilled,USD,85.54,0.0,0.0,85.54,Printed Silk Scarf,Clothing & Apparel,Johannesburg,South Africa,ZA,google,cpc,
#3252,CUST00998,customer998@example.com,Customer998,2024-10-23 20:32:19,paid,fulfilled,USD,52.83,0.0,0.0,52.83,Lip Balm Set,Beauty & Skincare,Nairobi,Kenya,KE,email,email,
#2542,CUST00681,customer681@example.com,Customer681,2024-10-23 20:54:57,paid,fulfilled,USD,148.45,0.0,0.0,148.45,Linen Wide-Leg Trousers,Clothing & Apparel,Nairobi,Kenya,KE,organic,organic,
#3732,CUST01223,customer1223@example.com,Customer1223,2024-10-24 00:00:00,paid,fulfilled,USD,36.87,0.0,6.99,43.86,Phone Stand Adjustable,Electronics,Mombasa,Kenya,KE,google,cpc,
#1052,CUST00024,customer24@example.com,Customer24,2024-10-24 00:00:00,paid,fulfilled,USD,79.94,11.99,4.99,72.94,Linen Wide-Leg Trousers,Clothing & Apparel,Lagos,Nigeria,NG,direct,none,
#1441,CUST00201,customer201@example.com,Customer201,2024-10-24 00:00:00,paid,fulfilled,USD,27.49,0.0,4.99,32.48,Water Bottle 1L,Sports & Fitness,Johannesburg,South Africa,ZA,direct,none,
#6225,CUST02331,customer2331@example.com,Customer2331,2024-10-24 00:00:00,paid,fulfilled,USD,22.44,0.0,6.99,29.43,Phone Stand Adjustable,Electronics,Nairobi,Kenya,KE,google,cpc,
#3128,CUST00947,customer947@example.com,Customer947,2024-10-24 08:18:51,paid,fulfilled,USD,93.82,0.0,4.99,98.81,Printed Silk Scarf,Clothing & Apparel,Dar es Salaam,Tanzania,TZ,organic,organic,
#4251,CUST01453,customer1453@example.com,Customer1453,2024-10-24 08:35:46,paid,fulfilled,USD,79.67,0.0,0.0,79.67,Resistance Band Set,Sports & Fitness,Mombasa,Kenya,KE,google,cpc,
#1761,CUST00340,customer340@example.com,Customer340,2024-10-24 08:47:56,paid,fulfilled,USD,22.78,0.0,4.99,27.77,Water Bottle 1L,Sports & Fitness,Kampala,Uganda,UG,organic,organic,
#6618,CUST02508,customer2508@example.com,Customer2508,2024-10-24 10:05:23,paid,unfulfilled,USD,107.14,0.0,4.99,112.13,Face Serum Vitamin C,Beauty & Skincare,Kampala,Uganda,UG,direct,none,
#7071,CUST02704,customer2704@example.com,Customer2704,2024-10-24 12:25:23,paid,fulfilled,USD,29.11,0.0,0.0,29.11,Phone Stand Adjustable,Electronics,Kampala,Uganda,UG,instagram,social,
#1659,CUST00291,customer291@example.com,Customer291,2024-10-24 14:15:11,paid,fulfilled,USD,40.84,0.0,4.99,45.83,Leather Belt,Clothing & Apparel,Nairobi,Kenya,KE,facebook,cpc,
#4980,CUST01777,customer1777@example.com,Customer1777,2024-10-24 14:15:46,paid,fulfilled,USD,58.49,0.0,0.0,58.49,Portable Charger 10000mAh,Electronics,Johannesburg,South Africa,ZA,instagram,social,
#1272,CUST00124,customer124@example.com,Customer124,2024-10-24 14:28:48,paid,fulfilled,USD,57.56,8.63,4.99,53.92,Portable Charger 10000mAh,Electronics,Kampala,Uganda,UG,google,cpc,
#6904,CUST02625,customer2625@example.com,Customer2625,2024-10-24 15:54:47,paid,fulfilled,USD,43.65,0.0,0.0,43.65,Bamboo Cutting Board,Home & Living,Lagos,Nigeria,NG,facebook,cpc,
#2669,CUST00736,customer736@example.com,Customer736,2024-10-24 17:03:16,paid,fulfilled,USD,63.7,0.0,0.0,63.7,Ceramic Pour-Over Set,Home & Living,Nairobi,Kenya,KE,google,cpc,
#7180,CUST02755,customer2755@example.com,Customer2755,2024-10-24 18:46:05,paid,fulfilled,USD,18.69,0.0,9.99,28.68,Water Bottle 1L,Sports & Fitness,New York,United States,US,google,cpc,
#5495,CUST02007,customer2007@example.com,Customer2007,2024-10-24 19:07:35,paid,fulfilled,USD,64.0,0.0,9.99,73.99,Wireless Earbuds,Electronics,Nairobi,Kenya,KE,direct,none,
#1702,CUST00312,customer312@example.com,Customer312,2024-10-24 19:22:33,paid,fulfilled,USD,64.52,0.0,0.0,64.52,Portable Charger 10000mAh,Electronics,Johannesburg,South Africa,ZA,google,cpc,
#2138,CUST00508,customer508@example.com,Customer508,2024-10-24 19:35:30,paid,fulfilled,USD,246.77,0.0,6.99,253.76,Running Shoes,Sports & Fitness,Dubai,United Arab Emirates,AE,organic,organic,
#1944,CUST00418,customer418@example.com,Customer418,2024-10-24 20:26:35,paid,fulfilled,USD,24.31,0.0,0.0,24.31,Resistance Band Set,Sports & Fitness,Kampala,Uganda,UG,instagram,social,
#5831,CUST02152,customer2152@example.com,Customer2152,2024-10-24 21:19:46,paid,fulfilled,USD,30.3,0.0,9.99,40.29,Phone Stand Adjustable,Electronics,Nairobi,Kenya,KE,instagram,social,
#3629,CUST01174,customer1174@example.com,Customer1174,2024-10-24 22:06:07,paid,fulfilled,USD,17.72,0.0,9.99,27.71,Lip Balm Set,Beauty & Skincare,Nairobi,Kenya,KE,instagram,social,
#1310,CUST00139,customer139@example.com,Customer139,2024-10-24 22:31:42,paid,fulfilled,USD,87.04,0.0,4.99,92.03,Ceramic Pour-Over Set,Home & Living,Dar es Salaam,Tanzania,TZ,organic,organic,
#5575,CUST02038,customer2038@example.com,Customer2038,2024-10-25 00:00:00,paid,fulfilled,USD,91.68,0.0,4.99,96.67,Bamboo Cutting Board,Home & Living,London,United Kingdom,GB,instagram,social,
#2058,CUST00472,customer472@example.com,Customer472,2024-10-25 00:00:00,paid,fulfilled,USD,147.81,0.0,0.0,147.81,Ceramic Pour-Over Set,Home & Living,Nairobi,Kenya,KE,facebook,cpc,
#6871,CUST02612,customer2612@example.com,Customer2612,2024-10-25 00:00:00,paid,fulfilled,USD,57.08,0.0,0.0,57.08,Scented Soy Candle,Home & Living,Lagos,Nigeria,NG,google,cpc,
#6521,CUST02466,customer2466@example.com,Customer2466,2024-10-25 00:00:00,paid,fulfilled,USD,62.94,0.0,0.0,62.94,Yoga Mat Pro,Sports & Fitness,Nairobi,Kenya,KE,google,cpc,
#4790,CUST01691,customer1691@example.com,Customer1691,2024-10-25 00:00:00,paid,fulfilled,USD,34.79,5.22,0.0,29.57,Oversized Cotton Tee,Clothing & Apparel,Johannesburg,South Africa,ZA,email,email,
#5202,CUST01872,customer1872@example.com,Customer1872,2024-10-25 00:00:00,paid,fulfilled,USD,75.26,11.29,0.0,63.97,Leather Belt,Clothing & Apparel,Nairobi,Kenya,KE,instagram,social,
#4314,CUST01481,customer1481@example.com,Customer1481,2024-10-25 00:00:00,paid,unfulfilled,USD,82.04,0.0,9.99,92.03,Ceramic Pour-Over Set,Home & Living,Johannesburg,South Africa,ZA,google,cpc,
#3646,CUST01186,customer1186@example.com,Customer1186,2024-10-25 00:00:00,paid,fulfilled,USD,39.37,5.91,0.0,33.46,Oversized Cotton Tee,Clothing & Apparel,Dubai,United Arab Emirates,AE,google,cpc,
#3756,CUST01235,customer1235@example.com,Customer1235,2024-10-25 00:00:00,paid,fulfilled,USD,22.09,0.0,4.99,27.08,Resistance Band Set,Sports & Fitness,Kampala,Uganda,UG,google,cpc,
#5745,CUST02116,customer2116@example.com,Customer2116,2024-10-25 00:00:00,paid,fulfilled,USD,99.69,0.0,0.0,99.69,Linen Wide-Leg Trousers,Clothing & Apparel,Johannesburg,South Africa,ZA,direct,none,
#5264,CUST01904,customer1904@example.com,Customer1904,2024-10-25 00:00:00,paid,fulfilled,USD,41.65,0.0,4.99,46.64,Hair Growth Oil 100ml,Beauty & Skincare,Nairobi,Kenya,KE,google,cpc,
#2039,CUST00462,customer462@example.com,Customer462,2024-10-25 00:00:00,paid,unfulfilled,USD,38.26,0.0,9.99,48.25,Phone Stand Adjustable,Electronics,Lagos,Nigeria,NG,facebook,cpc,
#6852,CUST02602,customer2602@example.com,Customer2602,2024-10-25 08:52:50,paid,fulfilled,USD,36.69,5.5,4.99,36.18,Resistance Band Set,Sports & Fitness,Nairobi,Kenya,KE,instagram,social,
#2334,CUST00587,customer587@example.com,Customer587,2024-10-25 11:16:34,paid,fulfilled,USD,40.6,6.09,0.0,34.51,Moisturiser SPF 50,Beauty & Skincare,Mombasa,Kenya,KE,facebook,cpc,
#5782,CUST02129,customer2129@example.com,Customer2129,2024-10-25 12:36:05,paid,fulfilled,USD,68.72,0.0,6.99,75.71,Printed Silk Scarf,Clothing & Apparel,London,United Kingdom,GB,google,cpc,
#4488,CUST01556,customer1556@example.com,Customer1556,2024-10-25 12:36:14,paid,fulfilled,USD,18.02,0.0,9.99,28.01,Lip Balm Set,Beauty & Skincare,London,United Kingdom,GB,organic,organic,
#2380,CUST00608,customer608@example.com,Customer608,2024-10-25 12:42:55,paid,fulfilled,USD,129.34,19.4,4.99,114.93,Linen Wide-Leg Trousers,Clothing & Apparel,Nairobi,Kenya,KE,instagram,social,
#4650,CUST01629,customer1629@example.com,Customer1629,2024-10-25 15:30:09,paid,fulfilled,USD,42.96,0.0,6.99,49.95,Hair Growth Oil 100ml,Beauty & Skincare,Nairobi,Kenya,KE,direct,none,
#3206,CUST00980,customer980@example.com,Customer980,2024-10-25 15:47:44,paid,fulfilled,USD,120.73,0.0,4.99,125.72,Linen Wide-Leg Trousers,Clothing & Apparel,Nairobi,Kenya,KE,google,cpc,
#5843,CUST02159,customer2159@example.com,Customer2159,2024-10-25 16:14:46,paid,fulfilled,USD,23.51,0.0,4.99,28.5,Resistance Band Set,Sports & Fitness,Accra,Ghana,GH,organic,organic,
#5006,CUST01788,customer1788@example.com,Customer1788,2024-10-25 16:34:59,paid,fulfilled,USD,70.65,0.0,0.0,70.65,Printed Silk Scarf,Clothing & Apparel,London,United Kingdom,GB,organic,organic,
#4606,CUST01611,customer1611@example.com,Customer1611,2024-10-25 16:50:20,paid,fulfilled,USD,39.48,5.92,9.99,43.55,Phone Stand Adjustable,Electronics,Mombasa,Kenya,KE,google,cpc,
#6601,CUST02502,customer2502@example.com,Customer2502,2024-10-25 18:11:28,paid,fulfilled,USD,40.11,0.0,0.0,40.11,Face Serum Vitamin C,Beauty & Skincare,Mombasa,Kenya,KE,facebook,cpc,
#4058,CUST01367,customer1367@example.com,Customer1367,2024-10-25 19:00:44,paid,fulfilled,USD,49.4,0.0,0.0,49.4,Leather Belt,Clothing & Apparel,Mombasa,Kenya,KE,organic,organic,
#1999,CUST00445,customer445@example.com,Customer445,2024-10-25 19:49:04,paid,fulfilled,USD,27.67,0.0,6.99,34.66,Oversized Cotton Tee,Clothing & Apparel,Nairobi,Kenya,KE,instagram,social,
#3708,CUST01213,customer1213@example.com,Customer1213,2024-10-25 19:53:58,paid,fulfilled,USD,35.57,0.0,9.99,45.56,Linen Throw Pillow,Home & Living,Nairobi,Kenya,KE,google,cpc,
#1568,CUST00250,customer250@example.com,Customer250,2024-10-25 21:00:38,paid,fulfilled,USD,27.57,0.0,0.0,27.57,Lip Balm Set,Beauty & Skincare,Nairobi,Kenya,KE,facebook,cpc,
#4405,CUST01520,customer1520@example.com,Customer1520,2024-10-25 21:52:48,paid,fulfilled,USD,81.38,0.0,0.0,81.38,Linen Wide-Leg Trousers,Clothing & Apparel,Nairobi,Kenya,KE,google,cpc,
#5180,CUST01864,customer1864@example.com,Customer1864,2024-10-26 00:00:00,paid,fulfilled,USD,83.71,0.0,9.99,93.7,Face Serum Vitamin C,Beauty & Skincare,Lagos,Nigeria,NG,organic,organic,
#6663,CUST02523,customer2523@example.com,Customer2523,2024-10-26 00:00:00,paid,unfulfilled,USD,26.2,0.0,6.99,33.19,Phone Stand Adjustable,Electronics,Nairobi,Kenya,KE,facebook,cpc,
#3633,CUST01179,customer1179@example.com,Customer1179,2024-10-26 00:00:00,paid,fulfilled,USD,82.78,12.42,0.0,70.36,Moisturiser SPF 50,Beauty & Skincare,Lagos,Nigeria,NG,instagram,social,
#6831,CUST02592,customer2592@example.com,Customer2592,2024-10-26 00:00:00,paid,fulfilled,USD,94.99,14.25,4.99,85.73,Linen Wide-Leg Trousers,Clothing & Apparel,Nairobi,Kenya,KE,google,cpc,
#5512,CUST02014,customer2014@example.com,Customer2014,2024-10-26 08:03:22,paid,fulfilled,USD,68.22,0.0,9.99,78.21,Linen Wide-Leg Trousers,Clothing & Apparel,Nairobi,Kenya,KE,google,cpc,
#4746,CUST01670,customer1670@example.com,Customer1670,2024-10-26 08:25:47,paid,unfulfilled,USD,194.57,0.0,0.0,194.57,Wireless Earbuds,Electronics,Johannesburg,South Africa,ZA,tiktok,social,
#3789,CUST01248,customer1248@example.com,Customer1248,2024-10-26 11:53:44,paid,fulfilled,USD,45.28,0.0,9.99,55.27,Portable Charger 10000mAh,Electronics,Nairobi,Kenya,KE,organic,organic,
#6770,CUST02566,customer2566@example.com,Customer2566,2024-10-26 12:46:24,paid,fulfilled,USD,20.92,0.0,0.0,20.92,Phone Stand Adjustable,Electronics,Dar es Salaam,Tanzania,TZ,instagram,social,
#4407,CUST01521,customer1521@example.com,Customer1521,2024-10-26 15:16:49,paid,fulfilled,USD,68.05,0.0,4.99,73.04,Running Shoes,Sports & Fitness,Dar es Salaam,Tanzania,TZ,tiktok,social,
#2471,CUST00646,customer646@example.com,Customer646,2024-10-26 17:18:06,paid,fulfilled,USD,54.83,8.22,9.99,56.6,Moisturiser SPF 50,Beauty & Skincare,London,United Kingdom,GB,direct,none,
#2708,CUST00750,customer750@example.com,Customer750,2024-10-26 17:26:40,paid,fulfilled,USD,41.27,0.0,0.0,41.27,Moisturiser SPF 50,Beauty & Skincare,London,United Kingdom,GB,organic,organic,
#4803,CUST01698,customer1698@example.com,Customer1698,2024-10-26 17:29:13,paid,fulfilled,USD,90.17,0.0,6.99,97.16,Printed Silk Scarf,Clothing & Apparel,Dar es Salaam,Tanzania,TZ,email,email,
#3114,CUST00941,customer941@example.com,Customer941,2024-10-26 18:11:03,paid,fulfilled,USD,186.25,0.0,0.0,186.25,Wireless Earbuds,Electronics,London,United Kingdom,GB,facebook,cpc,
#5336,CUST01935,customer1935@example.com,Customer1935,2024-10-26 18:12:35,paid,fulfilled,USD,24.53,0.0,0.0,24.53,Phone Stand Adjustable,Electronics,Lagos,Nigeria,NG,google,cpc,
#4646,CUST01627,customer1627@example.com,Customer1627,2024-10-26 19:24:06,paid,fulfilled,USD,26.86,4.03,4.99,27.82,Oversized Cotton Tee,Clothing & Apparel,Dar es Salaam,Tanzania,TZ,google,cpc,
#5170,CUST01859,customer1859@example.com,Customer1859,2024-10-26 19:29:40,paid,fulfilled,USD,23.62,3.54,9.99,30.07,Water Bottle 1L,Sports & Fitness,Dar es Salaam,Tanzania,TZ,facebook,cpc,
#1372,CUST00166,customer166@example.com,Customer166,2024-10-26 20:17:42,paid,fulfilled,USD,42.34,0.0,4.99,47.33,Phone Stand Adjustable,Electronics,Mombasa,Kenya,KE,direct,none,
#1428,CUST00195,customer195@example.com,Customer195,2024-10-26 21:12:57,paid,fulfilled,USD,15.51,0.0,4.99,20.5,USB-C Cable 3-Pack,Electronics,Dar es Salaam,Tanzania,TZ,organic,organic,
#2771,CUST00782,customer782@example.com,Customer782,2024-10-26 21:19:07,paid,fulfilled,USD,37.86,0.0,6.99,44.85,Hair Growth Oil 100ml,Beauty & Skincare,London,United Kingdom,GB,google,cpc,
#4752,CUST01672,customer1672@example.com,Customer1672,2024-10-26 21:53:25,paid,fulfilled,USD,71.67,0.0,9.99,81.66,Resistance Band Set,Sports & Fitness,Nairobi,Kenya,KE,facebook,cpc,
#2706,CUST00749,customer749@example.com,Customer749,2024-10-26 21:53:28,paid,fulfilled,USD,36.94,0.0,0.0,36.94,Bamboo Cutting Board,Home & Living,Nairobi,Kenya,KE,instagram,social,
#1333,CUST00149,customer149@example.com,Customer149,2024-10-26 22:48:29,paid,fulfilled,USD,24.3,0.0,0.0,24.3,Oversized Cotton Tee,Clothing & Apparel,Nairobi,Kenya,KE,google,cpc,
#7275,CUST02793,customer2793@example.com,Customer2793,2024-10-27 00:00:00,paid,fulfilled,USD,85.59,12.84,6.99,79.74,Face Serum Vitamin C,Beauty & Skincare,Nairobi,Kenya,KE,instagram,social,
#4712,CUST01656,customer1656@example.com,Customer1656,2024-10-27 00:00:00,paid,fulfilled,USD,30.95,0.0,9.99,40.94,Oversized Cotton Tee,Clothing & Apparel,Nairobi,Kenya,KE,organic,organic,
#1295,CUST00133,customer133@example.com,Customer133,2024-10-27 00:00:00,paid,fulfilled,USD,120.09,0.0,9.99,130.08,Portable Charger 10000mAh,Electronics,Nairobi,Kenya,KE,organic,organic,
#2637,CUST00721,customer721@example.com,Customer721,2024-10-27 00:00:00,paid,fulfilled,USD,112.27,16.84,4.99,100.42,Printed Silk Scarf,Clothing & Apparel,Accra,Ghana,GH,instagram,social,
#4796,CUST01695,customer1695@example.com,Customer1695,2024-10-27 00:00:00,paid,fulfilled,USD,38.9,0.0,0.0,38.9,Resistance Band Set,Sports & Fitness,London,United Kingdom,GB,google,cpc,
#3056,CUST00914,customer914@example.com,Customer914,2024-10-27 00:00:00,paid,fulfilled,USD,25.44,0.0,0.0,25.44,USB-C Cable 3-Pack,Electronics,Dar es Salaam,Tanzania,TZ,direct,none,
#3913,CUST01303,customer1303@example.com,Customer1303,2024-10-28 00:00:00,paid,fulfilled,USD,65.5,0.0,0.0,65.5,Printed Silk Scarf,Clothing & Apparel,Mombasa,Kenya,KE,instagram,social,
#2994,CUST00886,customer886@example.com,Customer886,2024-10-28 00:00:00,paid,fulfilled,USD,173.7,26.05,6.99,154.64,Running Shoes,Sports & Fitness,Johannesburg,South Africa,ZA,facebook,cpc,
#7334,CUST02815,customer2815@example.com,Customer2815,2024-10-28 00:00:00,paid,fulfilled,USD,48.83,0.0,0.0,48.83,Leather Belt,Clothing & Apparel,Accra,Ghana,GH,google,cpc,
#4586,CUST01600,customer1600@example.com,Customer1600,2024-10-28 00:00:00,paid,fulfilled,USD,47.19,0.0,0.0,47.19,Leather Belt,Clothing & Apparel,Nairobi,Kenya,KE,facebook,cpc,
#6537,CUST02474,customer2474@example.com,Customer2474,2024-10-28 00:00:00,paid,fulfilled,USD,163.07,0.0,0.0,163.07,Running Shoes,Sports & Fitness,New York,United States,US,tiktok,social,
#6409,CUST02419,customer2419@example.com,Customer2419,2024-10-28 00:00:00,paid,fulfilled,USD,26.56,0.0,0.0,26.56,Resistance Band Set,Sports & Fitness,Nairobi,Kenya,KE,instagram,social,
#1092,CUST00045,customer45@example.com,Customer45,2024-10-28 00:00:00,paid,fulfilled,USD,43.65,0.0,0.0,43.65,Leather Belt,Clothing & Apparel,Mombasa,Kenya,KE,organic,organic,
#2311,CUST00577,customer577@example.com,Customer577,2024-10-28 00:00:00,paid,fulfilled,USD,50.74,7.61,9.99,53.12,Leather Belt,Clothing & Apparel,Nairobi,Kenya,KE,organic,organic,
#5054,CUST01812,customer1812@example.com,Customer1812,2024-10-29 00:00:00,paid,fulfilled,USD,146.73,22.01,0.0,124.72,Wireless Earbuds,Electronics,Dar es Salaam,Tanzania,TZ,email,email,
#4886,CUST01735,customer1735@example.com,Customer1735,2024-10-29 00:00:00,paid,fulfilled,USD,40.36,0.0,9.99,50.35,Resistance Band Set,Sports & Fitness,Kampala,Uganda,UG,google,cpc,
#5666,CUST02080,customer2080@example.com,Customer2080,2024-10-29 00:00:00,paid,fulfilled,USD,36.11,5.42,6.99,37.68,Hair Growth Oil 100ml,Beauty & Skincare,Kampala,Uganda,UG,direct,none,
#5002,CUST01786,customer1786@example.com,Customer1786,2024-10-29 00:00:00,paid,fulfilled,USD,43.76,0.0,0.0,43.76,Bamboo Cutting Board,Home & Living,Nairobi,Kenya,KE,instagram,social,
#1258,CUST00118,customer118@example.com,Customer118,2024-10-29 00:00:00,paid,fulfilled,USD,69.83,0.0,9.99,79.82,Moisturiser SPF 50,Beauty & Skincare,Nairobi,Kenya,KE,organic,organic,
#4147,CUST01407,customer1407@example.com,Customer1407,2024-10-29 00:00:00,paid,fulfilled,USD,32.23,0.0,0.0,32.23,Leather Belt,Clothing & Apparel,Kampala,Uganda,UG,google,cpc,
#4599,CUST01607,customer1607@example.com,Customer1607,2024-10-29 00:00:00,paid,fulfilled,USD,91.58,13.74,0.0,77.84,Running Shoes,Sports & Fitness,Lagos,Nigeria,NG,google,cpc,
#6968,CUST02653,customer2653@example.com,Customer2653,2024-10-29 00:00:00,paid,fulfilled,USD,33.7,0.0,0.0,33.7,Phone Stand Adjustable,Electronics,Johannesburg,South Africa,ZA,instagram,social,
#4792,CUST01693,customer1693@example.com,Customer1693,2024-10-29 00:00:00,paid,fulfilled,USD,74.54,0.0,4.99,79.53,Linen Wide-Leg Trousers,Clothing & Apparel,Mombasa,Kenya,KE,facebook,cpc,
#4783,CUST01688,customer1688@example.com,Customer1688,2024-10-30 00:00:00,paid,fulfilled,USD,200.67,0.0,0.0,200.67,Running Shoes,Sports & Fitness,Johannesburg,South Africa,ZA,facebook,cpc,
#5713,CUST02103,customer2103@example.com,Customer2103,2024-10-30 00:00:00,paid,fulfilled,USD,37.49,0.0,6.99,44.48,Water Bottle 1L,Sports & Fitness,Nairobi,Kenya,KE,google,cpc,
#2488,CUST00655,customer655@example.com,Customer655,2024-10-30 00:00:00,paid,fulfilled,USD,56.56,0.0,0.0,56.56,Moisturiser SPF 50,Beauty & Skincare,New York,United States,US,organic,organic,
#5295,CUST01918,customer1918@example.com,Customer1918,2024-10-30 00:00:00,paid,fulfilled,USD,28.22,0.0,0.0,28.22,Phone Stand Adjustable,Electronics,New York,United States,US,facebook,cpc,
#4491,CUST01558,customer1558@example.com,Customer1558,2024-10-30 00:00:00,paid,fulfilled,USD,72.43,0.0,4.99,77.42,Leather Belt,Clothing & Apparel,Lagos,Nigeria,NG,email,email,
#5469,CUST01994,customer1994@example.com,Customer1994,2024-10-30 00:00:00,paid,fulfilled,USD,40.34,0.0,4.99,45.33,Portable Charger 10000mAh,Electronics,Nairobi,Kenya,KE,organic,organic,
#4503,CUST01563,customer1563@example.com,Customer1563,2024-10-30 00:00:00,paid,fulfilled,USD,36.43,5.46,6.99,37.96,Linen Throw Pillow,Home & Living,Kampala,Uganda,UG,instagram,social,
#2429,CUST00630,customer630@example.com,Customer630,2024-10-30 00:00:00,paid,fulfilled,USD,111.67,0.0,6.99,118.66,Face Serum Vitamin C,Beauty & Skincare,Dubai,United Arab Emirates,AE,instagram,social,
#4517,CUST01568,customer1568@example.com,Customer1568,2024-10-31 00:00:00,paid,fulfilled,USD,32.06,4.81,0.0,27.25,Oversized Cotton Tee,Clothing & Apparel,Kampala,Uganda,UG,organic,organic,
#1894,CUST00395,customer395@example.com,Customer395,2024-10-31 00:00:00,paid,fulfilled,USD,45.82,0.0,0.0,45.82,Linen Throw Pillow,Home & Living,Nairobi,Kenya,KE,organic,organic,
#7022,CUST02678,customer2678@example.com,Customer2678,2024-10-31 00:00:00,paid,fulfilled,USD,169.77,0.0,6.99,176.76,Yoga Mat Pro,Sports & Fitness,Nairobi,Kenya,KE,google,cpc,
